iter	RMSE
300	6.717182124
301	6.705217006
302	6.695071733
303	6.681623538
304	6.671061563
305	6.656731275
306	6.643196787
307	6.634227701
308	6.627412768
309	6.613472576
310	6.595523615
311	6.584347131
312	6.573492862
313	6.564085259
314	6.549995609
315	6.541434459
316	6.528907705
317	6.516649693
318	6.507411663
319	6.493859394
320	6.480490091
321	6.474332268
322	6.462077213
323	6.455460513
324	6.447100016
325	6.437684325
326	6.420124399
327	6.411195361
328	6.400183696
329	6.390071498
330	6.383727376
331	6.370407172
332	6.358918858
333	6.346374178
334	6.334362399
335	6.323752098
336	6.313933393
337	6.304277944
338	6.294647949
339	6.285994702
340	6.270628177
341	6.261149782
342	6.249856604
343	6.238995423
344	6.22944375
345	6.222775633
346	6.212390554
347	6.199442932
348	6.191593381
349	6.184554715
350	6.175616271
351	6.165014419
352	6.152293073
353	6.139232736
354	6.129556055
355	6.120964647
356	6.110824822
357	6.100638604
358	6.088941855
359	6.081268827
360	6.073976601
361	6.063190481
362	6.052952674
363	6.047257042
364	6.036477949
365	6.028403381
366	6.020222938
367	6.011618076
368	6.004317972
369	5.997379893
370	5.988217631
371	5.974051452
372	5.964372612
373	5.955037432
374	5.949676746
375	5.938961508
376	5.932841643
377	5.925001473
378	5.918137641
379	5.909820183
380	5.899098712
381	5.888421166
382	5.879420286
383	5.867974576
384	5.858810225
385	5.850292011
386	5.84371559
387	5.836452621
388	5.828662144
389	5.818255574
390	5.807082111
391	5.80005368
392	5.78980687
393	5.782810759
394	5.776728046
395	5.767869526
396	5.760595153
397	5.749724223
398	5.742330929
399	5.731045641
400	5.72403219
401	5.718039821
402	5.710658775
403	5.7009165
404	5.693144469
405	5.685066698
406	5.674992018
407	5.668729067
408	5.658644354
409	5.651847904
410	5.647476749
411	5.639518527
412	5.631437037
413	5.621413204
414	5.610938837
415	5.60392099
416	5.598860007
417	5.591522804
418	5.585219448
419	5.57854495
420	5.572858523
421	5.563850594
422	5.555162504
423	5.548629164
424	5.54082752
425	5.534290947
426	5.527408272
427	5.521319526
428	5.514076668
429	5.500765288
430	5.492509004
431	5.482971456
432	5.476534366
433	5.469571161
434	5.460076041
435	5.45679215
436	5.451751574
437	5.44400637
438	5.439139287
439	5.433531155
440	5.424901998
441	5.419888645
442	5.412141371
443	5.407288024
444	5.403630354
445	5.397086108
446	5.387518263
447	5.38300236
448	5.374271102
449	5.368766557
450	5.361640901
451	5.357990288
452	5.351303562
453	5.348427437
454	5.342852286
455	5.33629884
456	5.326650289
457	5.31921728
458	5.311677647
459	5.303022036
460	5.29555155
461	5.288846893
462	5.280804591
463	5.271290723
464	5.264151924
465	5.260684508
466	5.255443632
467	5.24474667
468	5.237476839
469	5.232146923
470	5.226255039
471	5.220966367
472	5.211540109
473	5.205822203
474	5.192609115
475	5.188615032
476	5.180231834
477	5.170292137
478	5.165125188
479	5.160775992
480	5.149950901
481	5.144252308
482	5.139393838
483	5.134342578
484	5.127896242
485	5.121553415
486	5.115527885
487	5.109365731
488	5.101749344
489	5.094255437
490	5.090499269
491	5.085004925
492	5.078301088
493	5.070833756
494	5.064165512
495	5.05686834
496	5.050158809
497	5.045381989
498	5.039343238
499	5.032715009
