iter	RMSE
226	7.929102509
227	7.911771753
228	7.886428151
229	7.869156679
230	7.855466849
231	7.83824147
232	7.821901268
233	7.808715444
234	7.796749972
235	7.773002308
236	7.755506311
237	7.740508496
238	7.727807152
239	7.71472194
240	7.698376377
241	7.680208907
242	7.667971445
243	7.647695513
244	7.632723886
245	7.616399937
246	7.600662905
247	7.585449294
248	7.576961857
249	7.565628659
250	7.555126271
251	7.536846229
252	7.514960683
253	7.499032818
254	7.486071677
255	7.474872864
256	7.45579559
257	7.444658918
258	7.42383187
259	7.40320804
260	7.387761689
261	7.378671165
262	7.358920111
263	7.337977134
264	7.32387167
265	7.303087118
266	7.285196854
267	7.272627886
268	7.263691284
269	7.246987097
270	7.233442527
271	7.216649859
272	7.198578434
273	7.190538054
274	7.182960927
275	7.163645432
276	7.151537003
277	7.135884872
278	7.120390557
279	7.112726759
280	7.096361259
281	7.079930951
282	7.06319727
283	7.052702376
284	7.044643569
285	7.032452362
286	7.026125267
287	7.013426855
288	7.002220099
289	6.992544126
290	6.975989545
291	6.959228155
292	6.948336501
293	6.931697182
294	6.917405681
295	6.900614594
296	6.890269827
297	6.875773609
298	6.858575621
299	6.849271877
300	6.840804399
301	6.823625451
302	6.818246275
303	6.803591753
304	6.791900121
305	6.779204346
306	6.768580538
307	6.761883347
308	6.742132125
309	6.732717764
310	6.721516937
311	6.715573135
312	6.709665015
313	6.696638036
314	6.685707928
315	6.67742987
316	6.662712425
317	6.653371707
318	6.644830205
319	6.63283084
320	6.623637905
321	6.609500083
322	6.596551112
323	6.585250637
324	6.573813927
325	6.569687273
326	6.555621368
327	6.548325289
328	6.537011564
329	6.528096327
330	6.516612712
331	6.503661002
332	6.493392137
333	6.487791447
334	6.474543933
335	6.460753837
336	6.449471042
337	6.441742164
338	6.431609318
339	6.42353755
340	6.412278477
341	6.402960698
342	6.391406065
343	6.381005111
344	6.374076681
345	6.362499884
346	6.35344282
347	6.348152998
348	6.338812614
349	6.328880558
350	6.312680927
351	6.305376198
352	6.293558579
353	6.282983199
354	6.272529593
355	6.257723057
356	6.247879406
357	6.235865265
358	6.230384764
359	6.222651323
360	6.20991561
361	6.199712262
362	6.193124209
363	6.184148258
364	6.170463508
365	6.16062816
366	6.149782955
367	6.141502486
368	6.133707815
369	6.124533309
370	6.115698376
371	6.107796522
372	6.093227292
373	6.084588785
374	6.071313832
375	6.063523559
376	6.055358466
377	6.043630553
378	6.036439796
379	6.028470297
380	6.01895443
381	6.009159953
382	6.003828039
383	5.996370151
384	5.98838872
385	5.978689749
386	5.971195106
387	5.962224683
388	5.954648984
389	5.945761293
390	5.936017432
391	5.928978636
392	5.92249649
393	5.915315023
394	5.904375839
395	5.899068856
396	5.891493932
397	5.880122379
398	5.870182362
399	5.862084957
400	5.847627298
401	5.837205764
402	5.828098293
403	5.816025453
404	5.808513354
405	5.800065273
406	5.792481818
407	5.787818524
408	5.77972718
409	5.77275094
410	5.766726636
411	5.75946111
412	5.751259521
413	5.742179363
414	5.732534666
415	5.724544735
416	5.718275038
417	5.710054991
418	5.699846636
419	5.688220403
420	5.679403755
421	5.672276619
422	5.66578366
423	5.660206152
424	5.654989244
425	5.648234201
426	5.642941422
427	5.634662413
428	5.629193675
429	5.622133468
430	5.614653787
431	5.605332125
432	5.601530625
433	5.594642609
434	5.587937106
435	5.580685002
436	5.573998377
437	5.568192434
438	5.559677602
439	5.554711421
440	5.544356244
441	5.536229346
442	5.53032038
443	5.522868263
444	5.514037313
445	5.50788666
446	5.501847282
447	5.493945527
448	5.485235387
449	5.476382016
450	5.471750091
451	5.463677957
452	5.452734988
453	5.445309436
454	5.441813967
455	5.430373644
456	5.422313661
457	5.416962793
458	5.407753303
459	5.398946242
460	5.393637504
461	5.386167143
462	5.379627856
463	5.373026372
464	5.364509321
465	5.354849023
466	5.34856544
467	5.337809156
468	5.327161669
469	5.322067822
470	5.315152002
471	5.309744332
472	5.303931377
473	5.297986139
474	5.291769196
475	5.285915831
476	5.281598709
477	5.275939312
478	5.270285008
479	5.264209563
480	5.258715542
481	5.247084132
482	5.241057644
483	5.236202363
484	5.226542304
485	5.220415496
486	5.215341141
487	5.210514831
488	5.204260408
489	5.199612854
490	5.193375724
491	5.186946546
492	5.179642379
493	5.172567954
494	5.166182173
495	5.1597736
496	5.155560603
497	5.147594068
498	5.140285737
499	5.135583561
